d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad
34107,Haciendas el Saltito,Fraccionamiento,Durango,Durango,Victoria de Durango
34108,Ampliación El Saltito,Colonia,Durango,Durango,Victoria de Durango
34108,Lomas del Sahuatoba,Colonia,Durango,Durango,Victoria de Durango
34108,Hacienda Alejandro Plus,Fraccionamiento,Durango,Durango,Victoria de Durango
34108,Rinconada Misión del Pedregal,Fraccionamiento,Durango,Durango,Victoria de Durango
34108,La Lomita,Fraccionamiento,Durango,Durango,Victoria de Durango
34108,Del Bosque,Colonia,Durango,Durango,Victoria de Durango
34108,Buenos Aires,Colonia,Durango,Durango,Victoria de Durango
34108,Pedregal de San Pedro,Fraccionamiento,Durango,Durango,Victoria de Durango
34109,Residencial Caletto,Fraccionamiento,Durango,Durango,Victoria de Durango
34109,Privadas del Sahuatoba,Fraccionamiento,Durango,Durango,Victoria de Durango
34109,Privadas del Guadiana,Fraccionamiento,Durango,Durango,Victoria de Durango
34109,Real del Lago,Fraccionamiento,Durango,Durango,Victoria de Durango
34109,Privadas del Parque,Fraccionamiento,Durango,Durango,Victoria de Durango
34110,Empleado Municipal,Colonia,Durango,Durango,Victoria de Durango
34110,Lomas del Guadiana,Fraccionamiento,Durango,Durango,Victoria de Durango
34110,Alexa Plus,Fraccionamiento,Durango,Durango,Victoria de Durango
34110,Valle Alegre,Fraccionamiento,Durango,Durango,Victoria de Durango
34110,Villa los Remedios,Fraccionamiento,Durango,Durango,Victoria de Durango
34113,Sarh,Fraccionamiento,Durango,Durango,Victoria de Durango
34116,Vista Hermosa del Guadiana,Fraccionamiento,Durango,Durango,Victoria de Durango
34119,San Roque,Fraccionamiento,Durango,Durango,Victoria de Durango
34119,Predio la Loza,Colonia,Durango,Durango,Victoria de Durango
34120,Benito Juárez,Colonia,Durango,Durango,Victoria de Durango
34120,Gustavo Díaz Ordaz,Colonia,Durango,Durango,Victoria de Durango
34120,La Granja,Fraccionamiento,Durango,Durango,Victoria de Durango
34120,Valle del Sur,Colonia,Durango,Durango,Victoria de Durango
34120,La Estancia,Fraccionamiento,Durango,Durango,Victoria de Durango
34123,9 de Julio,Colonia,Durango,Durango,Victoria de Durango
34123,El Rosario,Fraccionamiento,Durango,Durango,Victoria de Durango
34124,Arco Iris,Colonia,Durango,Durango,Victoria de Durango
34124,El Soliceño,Colonia,Durango,Durango,Victoria de Durango
34124,Miguel González Avelar,Colonia,Durango,Durango,Victoria de Durango
34124,Balcón de Tapias,Fraccionamiento,Durango,Durango,Victoria de Durango
34124,Nuevo Amanecer,Colonia,Durango,Durango,Victoria de Durango
34124,San Miguel,Colonia,Durango,Durango,Victoria de Durango
34124,12 de Diciembre,Colonia,Durango,Durango,Victoria de Durango
34124,Puertas del Sol III,Fraccionamiento,Durango,Durango,Victoria de Durango
34125,1° de Mayo,Colonia,Durango,Durango,Victoria de Durango
34126,Potreros del Refugio,Fraccionamiento,Durango,Durango,Victoria de Durango
34127,CNOP,Colonia,Durango,Durango,Victoria de Durango
34127,Tierra y Libertad,Colonia,Durango,Durango,Victoria de Durango
34128,Las Flores,Colonia,Durango,Durango,Victoria de Durango
34128,Manuel Buendía,Colonia,Durango,Durango,Victoria de Durango
34128,Niños Héroes de Chapultepec,Fraccionamiento,Durango,Durango,Victoria de Durango
34128,Puerta del Sol,Fraccionamiento,Durango,Durango,Victoria de Durango
34128,Puertas del Sol II,Fraccionamiento,Durango,Durango,Victoria de Durango
34129,Aztlán,Fraccionamiento,Durango,Durango,Victoria de Durango
34130,Del Valle,Colonia,Durango,Durango,Victoria de Durango
34130,Francisco Villa,Colonia,Durango,Durango,Victoria de Durango
34130,Insurgentes,Colonia,Durango,Durango,Victoria de Durango
34135,Vicente Guerrero,Colonia,Durango,Durango,Victoria de Durango
34136,Ricardo Flores Magón,Colonia,Durango,Durango,Victoria de Durango
34137,Picachos,Colonia,Durango,Durango,Victoria de Durango
34137,Veteranos de La Revolución,Colonia,Durango,Durango,Victoria de Durango
34138,De Analco,Barrio,Durango,Durango,Victoria de Durango
34138,Hernandez,Fraccionamiento,Durango,Durango,Victoria de Durango
34138,El Milagro,Fraccionamiento,Durango,Durango,Victoria de Durango
34139,Cantarranas,Barrio,Durango,Durango,Victoria de Durango
34139,La Esmeralda,Fraccionamiento,Durango,Durango,Victoria de Durango
34139,Barrio Tierra Blanca,Barrio,Durango,Durango,Victoria de Durango
34139,Villa Alegre,Fraccionamiento,Durango,Durango,Victoria de Durango
34139,Cazarco,Colonia,Durango,Durango,Victoria de Durango
34139,El Brillante,Fraccionamiento,Durango,Durango,Victoria de Durango
34139,El Consuelo,Fraccionamiento,Durango,Durango,Victoria de Durango
34139,Estrella,Colonia,Durango,Durango,Victoria de Durango
34139,Privada Luna,Fraccionamiento,Durango,Durango,Victoria de Durango
34139,Rinconada Badiola,Fraccionamiento,Durango,Durango,Victoria de Durango
34140,Anahuac,Colonia,Durango,Durango,Victoria de Durango
34140,División del Norte,Colonia,Durango,Durango,Victoria de Durango
34140,Lucio Cabañas,Colonia,Durango,Durango,Victoria de Durango
34143,Ampliación Tlatelolco,Colonia,Durango,Durango,Victoria de Durango
34143,Bello Atardecer,Unidad habitacional,Durango,Durango,Victoria de Durango
34143,San José,Colonia,Durango,Durango,Victoria de Durango
34143,Tlatelolco,Colonia,Durango,Durango,Victoria de Durango
34143,Valle Municipal,Colonia,Durango,Durango,Victoria de Durango
34144,Las Calzadas,Fraccionamiento,Durango,Durango,Victoria de Durango
34144,La Joya,Colonia,Durango,Durango,Victoria de Durango
34144,Durango Nuevo 1,Colonia,Durango,Durango,Victoria de Durango
34144,Durango Nuevo II,Colonia,Durango,Durango,Victoria de Durango
34144,El Brillante,Colonia,Durango,Durango,Victoria de Durango
34144,Villas Doradas,Colonia,Durango,Durango,Victoria de Durango
34144,Villa Antigua,Colonia,Durango,Durango,Victoria de Durango
34144,Bosques del Nayar,Colonia,Durango,Durango,Victoria de Durango
34144,Bello Amanecer,Colonia,Durango,Durango,Victoria de Durango
34144,23 de Marzo,Colonia,Durango,Durango,Victoria de Durango
34144,Rinconada San Antonio,Colonia,Durango,Durango,Victoria de Durango
34144,Buena Vista,Colonia,Durango,Durango,Victoria de Durango
34144,Ampliación Nuevo Milenio,Colonia,Durango,Durango,Victoria de Durango
34144,La Estrella,Colonia,Durango,Durango,Victoria de Durango
34144,El Lucero,Colonia,Durango,Durango,Victoria de Durango
34144,Jardines del Nayar,Colonia,Durango,Durango,Victoria de Durango
34144,Pedregal de La Nueva España,Colonia,Durango,Durango,Victoria de Durango
34145,Asentamientos Humanos,Colonia,Durango,Durango,Victoria de Durango
34146,Los Álamos,Colonia,Durango,Durango,Victoria de Durango
34147,Arroyo Seco,Colonia,Durango,Durango,Victoria de Durango
34147,Cerrada la Huerta,Fraccionamiento,Durango,Durango,Victoria de Durango
34147,Villas del Atardecer,Fraccionamiento,Durango,Durango,Victoria de Durango
34147,Fundo Legal Arroyo Seco,Colonia,Durango,Durango,Victoria de Durango
34147,Las Gardenias,Colonia,Durango,Durango,Victoria de Durango
34147,Manuel Gómez Morin,Colonia,Durango,Durango,Victoria de Durango
34147,Las Calandrias,Colonia,Durango,Durango,Victoria de Durango
34147,La Huerta,Fraccionamiento,Durango,Durango,Victoria de Durango
34147,La Moderna,Colonia,Durango,Durango,Victoria de Durango
34147,Los Tulipanes I,Colonia,Durango,Durango,Victoria de Durango
34147,Gaviotas II,Colonia,Durango,Durango,Victoria de Durango
34147,El Durazno,Colonia,Durango,Durango,Victoria de Durango
34147,Hacienda de Tapias,Fraccionamiento,Durango,Durango,Victoria de Durango
34150,IV Centenario,Colonia,Durango,Durango,Victoria de Durango
34150,Chapultepec,Fraccionamiento,Durango,Durango,Victoria de Durango
34150,Juan de La Barrera,Colonia,Durango,Durango,Victoria de Durango
34150,Silvestre Revueltas,Fraccionamiento,Durango,Durango,Victoria de Durango
34150,Privada Paraíso,Fraccionamiento,Durango,Durango,Victoria de Durango
34150,Villas Santa Teresa,Fraccionamiento,Durango,Durango,Victoria de Durango
34156,Ocampo,Fraccionamiento,Durango,Durango,Victoria de Durango
34157,Francisco González de La Vega,Fraccionamiento,Durango,Durango,Victoria de Durango
34157,San Diego,Fraccionamiento,Durango,Durango,Victoria de Durango
34158,La Pradera,Fraccionamiento,Durango,Durango,Victoria de Durango
34159,Francisco I Madero,Fraccionamiento,Durango,Durango,Victoria de Durango
34160,Azcapotzalco,Colonia,Durango,Durango,Victoria de Durango
34160,El Edén,Fraccionamiento,Durango,Durango,Victoria de Durango
34160,Huizache I,Fraccionamiento,Durango,Durango,Victoria de Durango
34160,Huizache II,Fraccionamiento,Durango,Durango,Victoria de Durango
34160,Villas del Edén,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Las Milpas,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Los Nogales,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Solidaridad,Colonia,Durango,Durango,Victoria de Durango
34162,Valle del Mezquital I,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Nueva Providencia,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Valle del Mezquital II,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Los Pinos Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Nuevo Durango I,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Real del Country,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Residencial Santa Teresa,Fraccionamiento,Durango,Durango,Victoria de Durango
34162,Margarita Maza de Juárez,Fraccionamiento,Durango,Durango,Victoria de Durango
34163,Benito Juárez,Colonia,Durango,Durango,Victoria de Durango
34164,Nuevo Milenio,Fraccionamiento,Durango,Durango,Victoria de Durango
34164,Milenio 450 II,Fraccionamiento,Durango,Durango,Victoria de Durango
34164,Cristóbal Colón,Fraccionamiento,Durango,Durango,Victoria de Durango
34164,Luz del Carmen,Colonia,Durango,Durango,Victoria de Durango
34164,Alianza por Durango,Colonia,Durango,Durango,Victoria de Durango
34165,Los Sauces,Colonia,Durango,Durango,Victoria de Durango
34165,Universal,Colonia,Durango,Durango,Victoria de Durango
34166,Centauro del Norte,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Primer Presidente,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,SEDUE,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Valle del Guadiana,Colonia,Durango,Durango,Victoria de Durango
34166,Rinconada del Ángel,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Las Flores III,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Santa Teresa,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Nuevo Durango II,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Nuevo Durango III,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Hacienda las Flores,Fraccionamiento,Durango,Durango,Victoria de Durango
34166,Residencial Villa Dorada,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Las Magdalenas,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Barcelona,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Milenio 450,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Victoria de Durango,Colonia,Durango,Durango,Victoria de Durango
34167,Galicia,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Benito Juárez,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Jardines de Cancún,Colonia,Durango,Durango,Victoria de Durango
34167,Isabel Almanza,Colonia,Durango,Durango,Victoria de Durango
34167,Don Francisco,Colonia,Durango,Durango,Victoria de Durango
34167,Colibrí,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Orquídea,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Locutores,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Bicentenario,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Colibrí II,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Privada San Martín,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,El Alacrán,Colonia,Durango,Durango,Victoria de Durango
34167,Vivah Reforma I,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Constituyentes,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Edmundo Ravelo Duarte,Colonia,Durango,Durango,Victoria de Durango
34167,Toledo,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Aranza,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Geraldine,Fraccionamiento,Durango,Durango,Victoria de Durango
34167,Ignacio Zaragoza,Colonia,Durango,Durango,Victoria de Durango
34168,El Paraíso,Colonia,Durango,Durango,Victoria de Durango
34168,San Carlos,Colonia,Durango,Durango,Victoria de Durango
34168,Bicentenario,Fraccionamiento,Durango,Durango,Victoria de Durango
34168,Real Victoria II,Fraccionamiento,Durango,Durango,Victoria de Durango
34168,Ampliación Las Rosas,Colonia,Durango,Durango,Victoria de Durango
34169,Genaro Vázquez,Colonia,Durango,Durango,Victoria de Durango
34169,Miramar,Colonia,Durango,Durango,Victoria de Durango
34170,Camino Real,Fraccionamiento,Durango,Durango,Victoria de Durango
34170,El Refugio,Colonia,Durango,Durango,Victoria de Durango
34170,Jalisco,Colonia,Durango,Durango,Victoria de Durango
34170,Los Fuentes,Fraccionamiento,Durango,Durango,Victoria de Durango
34170,Las Misiones (Edificios de Departamentos),Fraccionamiento,Durango,Durango,Victoria de Durango
34170,Privada las Quintas,Fraccionamiento,Durango,Durango,Victoria de Durango
34175,José Martí,Colonia,Durango,Durango,Victoria de Durango
34176,Providencia II FOVISSSTE,Fraccionamiento,Durango,Durango,Victoria de Durango
34176,Villas Alpinas,Fraccionamiento,Durango,Durango,Victoria de Durango
34176,Privada Casuarinas,Fraccionamiento,Durango,Durango,Victoria de Durango
34179,Providencia I,Fraccionamiento,Durango,Durango,Victoria de Durango
34180,Domingo Arrieta,Fraccionamiento,Durango,Durango,Victoria de Durango
34185,Senderos,Fraccionamiento,Durango,Durango,Victoria de Durango
34185,Real de Privanzas,Fraccionamiento,Durango,Durango,Victoria de Durango
34185,Torres Toscana,Condominio,Durango,Durango,Victoria de Durango
34185,Las Quintas,Fraccionamiento,Durango,Durango,Victoria de Durango
34186,Cerrada Privanzas,Fraccionamiento,Durango,Durango,Victoria de Durango
34186,Valle Alegre,Colonia,Durango,Durango,Victoria de Durango
34186,Villa Jardín,Colonia,Durango,Durango,Victoria de Durango
34186,Diana Laura R de Colosio,Colonia,Durango,Durango,Victoria de Durango
34186,Villas Alpinas,Colonia,Durango,Durango,Victoria de Durango
34186,Mireles,Colonia,Durango,Durango,Victoria de Durango
34186,Claveles II,Colonia,Durango,Durango,Victoria de Durango
34186,Claveles 1 (Ampliación Luis Donaldo Colosio),Colonia,Durango,Durango,Victoria de Durango
34186,Campo Alegre,Fraccionamiento,Durango,Durango,Victoria de Durango
34186,Las Esperanzas,Fraccionamiento,Durango,Durango,Victoria de Durango
34186,Las Privanzas,Fraccionamiento,Durango,Durango,Victoria de Durango
34186,Villas Doradas II,Colonia,Durango,Durango,Victoria de Durango
34187,Ejidal,Colonia,Durango,Durango,Victoria de Durango
34187,Niños Héroes,Fraccionamiento,Durango,Durango,Victoria de Durango
34188,Constitución,Colonia,Durango,Durango,Victoria de Durango
34188,Dolores del Río,Colonia,Durango,Durango,Victoria de Durango
34188,Juan Lira Bracho,Colonia,Durango,Durango,Victoria de Durango
34188,Las Auroras,Colonia,Durango,Durango,Victoria de Durango
34188,Luis Donaldo Colosio,Colonia,Durango,Durango,Victoria de Durango
34188,Jesús María,Colonia,Durango,Durango,Victoria de Durango
34189,La Arboleda,Fraccionamiento,Durango,Durango,Victoria de Durango
34190,Azteca,Colonia,Durango,Durango,Victoria de Durango
34190,El Naranjal,Fraccionamiento,Durango,Durango,Victoria de Durango
34190,Real del Naranjal,Fraccionamiento,Durango,Durango,Victoria de Durango
34190,SAHOP,Fraccionamiento,Durango,Durango,Victoria de Durango
34190,Granja Graciela,Fraccionamiento,Durango,Durango,Victoria de Durango
34190,Santa Cruz Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34190,Los Ángeles Villas,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,Residencial los Laureles,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,El Lago,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,El Atardecer Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,Cotto de Asturias,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,El Roble Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,Potrero los Abonos,Colonia,Durango,Durango,Victoria de Durango
34193,Linda Vista,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,Los Nogales Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,Los Cedros Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34193,El Bosque Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Arantzazu II,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Rancho San Miguel,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Las Flores Sur,Colonia,Durango,Durango,Victoria de Durango
34194,México,Colonia,Durango,Durango,Victoria de Durango
34194,Santa Anita,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Valle Verde Sur,Colonia,Durango,Durango,Victoria de Durango
34194,Villas Campestre,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Real Campestre,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Campestre Amanecer,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,O DAM,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,San Vicente,Colonia,Durango,Durango,Victoria de Durango
34194,Justicia Social,Colonia,Durango,Durango,Victoria de Durango
34194,Valle de México,Colonia,Durango,Durango,Victoria de Durango
34194,Campestre de Durango,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Artemisas,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Haciendas del Campestre,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,El Ensueño,Fraccionamiento,Durango,Durango,Victoria de Durango
34194,Girasoles,Colonia,Durango,Durango,Victoria de Durango
34194,Promotores Sociales,Colonia,Durango,Durango,Victoria de Durango
34194,Arantzazú,Fraccionamiento,Durango,Durango,Victoria de Durango
34195,Benigno Montoya,Colonia,Durango,Durango,Victoria de Durango
34195,Campestre Martinica,Fraccionamiento,Durango,Durango,Victoria de Durango
34195,Villa Universitaria,Fraccionamiento,Durango,Durango,Victoria de Durango
34195,Ricardo Rosales (SCT),Fraccionamiento,Durango,Durango,Victoria de Durango
34196,8 de Septiembre,Colonia,Durango,Durango,Victoria de Durango
34196,Rinconada Bugambilias,Fraccionamiento,Durango,Durango,Victoria de Durango
34197,Morelos Sur,Colonia,Durango,Durango,Victoria de Durango
34197,Praderas del Sur,Colonia,Durango,Durango,Victoria de Durango
34197,Loma Bonita,Fraccionamiento,Durango,Durango,Victoria de Durango
34197,Ampliación Morelos Sur,Colonia,Durango,Durango,Victoria de Durango
34198,La Ciénega,Fraccionamiento,Durango,Durango,Victoria de Durango
34198,Los Betabeles,Colonia,Durango,Durango,Victoria de Durango
34198,Misión Real Castilla,Fraccionamiento,Durango,Durango,Victoria de Durango
34198,Veranda Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34198,Universidad Tecnológica de Durango,Equipamiento,Durango,Durango,
34198,Guadalupe (Natera),Granja,Durango,Durango,
34198,Villas del Manantial (Ameyal),Fraccionamiento,Durango,Durango,Victoria de Durango
34199,Real del Mezquital,Fraccionamiento,Durango,Durango,Victoria de Durango
34199,Privada Vista del Sol,Fraccionamiento,Durango,Durango,Victoria de Durango
34199,Villa Jacarandas,Fraccionamiento,Durango,Durango,Victoria de Durango
34199,El Potrero (Los Parra),Rancho,Durango,Durango,
34200,Jardines de Durango,Fraccionamiento,Durango,Durango,Victoria de Durango
34200,Las Américas,Fraccionamiento,Durango,Durango,Victoria de Durango
34200,Hacienda de Fray Diego,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,La Cima,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Los Eucaliptos,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Puerta de San Ignacio,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,San José,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,San José II,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,San Daniel,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Villas de Zambrano,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Paso Real,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Antigua Hacienda,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,FSTSE,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Cerrada las Torres,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,San Carlo,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Acueducto,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Privadas San Ignacio,Fraccionamiento,Durango,Durango,Victoria de Durango
34204,Granja Mis Ilusiones,Fraccionamiento,Durango,Durango,Victoria de Durango
34205,Carlos Luna,Colonia,Durango,Durango,Victoria de Durango
34205,Santa Amelia,Fraccionamiento,Durango,Durango,Victoria de Durango
34205,Versalles,Fraccionamiento,Durango,Durango,Victoria de Durango
34205,Villas San Ignacio,Fraccionamiento,Durango,Durango,Victoria de Durango
34206,José Ángel Leal,Colonia,Durango,Durango,Victoria de Durango
34207,La Glorieta,Fraccionamiento,Durango,Durango,Victoria de Durango
34208,Ciudad Industrial,Fraccionamiento,Durango,Durango,Victoria de Durango
34208,Villa Blanca,Fraccionamiento,Durango,Durango,Victoria de Durango
34208,Villas del Guadiana IV,Fraccionamiento,Durango,Durango,Victoria de Durango
34208,San Juan,Colonia,Durango,Durango,Victoria de Durango
34209,Español,Fraccionamiento,Durango,Durango,Victoria de Durango
34209,Alejandría Jardines,Condominio,Durango,Durango,Victoria de Durango
34209,Tres Misiones,Fraccionamiento,Durango,Durango,Victoria de Durango
34210,Adolfo López Mateos,Colonia,Durango,Durango,Victoria de Durango
34210,Francisco Zarco,Colonia,Durango,Durango,Victoria de Durango
34210,Aserradero,Fraccionamiento,Durango,Durango,Victoria de Durango
34214,Armando del Castillo Franco,Colonia,Durango,Durango,Victoria de Durango
34214,Francisco Sarabia,Fraccionamiento,Durango,Durango,Victoria de Durango
34215,Rincón del Lobo,Colonia,Durango,Durango,Victoria de Durango
34215,Fundo Legal San Ignacio,Fraccionamiento,Durango,Durango,Victoria de Durango
34215,Cortijo Residencial Plus,Fraccionamiento,Durango,Durango,Victoria de Durango
34215,Las Huertas,Colonia,Durango,Durango,Victoria de Durango
34215,San Ignacio de Loyola,Colonia,Durango,Durango,Victoria de Durango
34215,Cumbres Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34215,Cortijo Residencial,Fraccionamiento,Durango,Durango,Victoria de Durango
34216,Fray Diego de La Cadena,Colonia,Durango,Durango,Victoria de Durango
34217,La Ponderosa,Colonia,Durango,Durango,Victoria de Durango
34217,Boodamtam,Fraccionamiento,Durango,Durango,Victoria de Durango
34217,El Ciprés,Colonia,Durango,Durango,Victoria de Durango
34217,La Forestal,Fraccionamiento,Durango,Durango,Victoria de Durango
34217,Predio Rústico la Tinaja y los Lugos,Fraccionamiento,Durango,Durango,Victoria de Durango
34217,Cerrada Rosas,Unidad habitacional,Durango,Durango,Victoria de Durango
34217,Abetos,Fraccionamiento,Durango,Durango,Victoria de Durango
34217,Predio el Tule,Colonia,Durango,Durango,Victoria de Durango
34217,Juan Escutia,Colonia,Durango,Durango,Victoria de Durango
34217,Chulas Fronteras,Colonia,Durango,Durango,Victoria de Durango
34217,Massie,Colonia,Durango,Durango,Victoria de Durango
34217,Industrial Nuevo Durango,Fraccionamiento,Durango,Durango,Victoria de Durango
34217,Industrial Korian,Fraccionamiento,Durango,Durango,Victoria de Durango
34217,Haciendas,Fraccionamiento,Durango,Durango,Victoria de Durango
34218,Arturo Gamiz,Colonia,Durango,Durango,Victoria de Durango
34219,José Revueltas,Colonia,Durango,Durango,Victoria de Durango
34220,Guadalupe,Fraccionamiento,Durango,Durango,Victoria de Durango
34220,Guadalupe Victoria INFONAVIT,Fraccionamiento,Durango,Durango,Victoria de Durango
34220,Las Fuentes,Fraccionamiento,Durango,Durango,Victoria de Durango
34220,Predio Granados,Fraccionamiento,Durango,Durango,Victoria de Durango
34220,Cibeles,Fraccionamiento,Durango,Durango,Victoria de Durango
34220,Girasoles,Fraccionamiento,Durango,Durango,Victoria de Durango
34220,Privada Alejandrina,Fraccionamiento,Durango,Durango,Victoria de Durango
34220,Privada Villa Jardín,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Valle Oriente,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Las Nubes,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,El Renacimiento,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,San Luis,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Une,Colonia,Durango,Durango,Victoria de Durango
34224,Villas del Guadiana II,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Villas del Guadiana III,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Valle de Guadalupe,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Los Arbolitos I,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Las Vegas,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,María Luisa,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Villas del Guadiana I,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Villas del Guadiana V (Mixto),Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Villas de Guadiana VI,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Los Arbolitos III,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Florencia,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Villas de Guadiana VII,Fraccionamiento,Durango,Durango,Victoria de Durango
34224,Nuevo Pedregal III,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Valle del Rocío,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,San Fernando,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,San Marcos,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,San Mateo,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Nuevo Imperio,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Jardines del Real,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Tenochtitlan,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Valle de Cristo,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Los Encinos,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Los Arbolitos II,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,La Luz,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Valle del Paseo,Fraccionamiento,Durango,Durango,Victoria de Durango
34225,Nuevo Valle,Fraccionamiento,Durango,Durango,Victoria de Durango
34226,Roma,Fraccionamiento,Durango,Durango,Victoria de Durango
34226,Democracia Sindical,Colonia,Durango,Durango,Victoria de Durango
34227,Bosques del Valle,Fraccionamiento,Durango,Durango,Victoria de Durango
34227,Jardines de San Antonio I,Fraccionamiento,Durango,Durango,Victoria de Durango
34227,Villas del Pedregal I,Fraccionamiento,Durango,Durango,Victoria de Durango
34227,Los Agaves,Fraccionamiento,Durango,Durango,Victoria de Durango
34227,Rinconada del Paraíso,Fraccionamiento,Durango,Durango,Victoria de Durango
34227,Villas del Carmen,Fraccionamiento,Durango,Durango,Victoria de Durango
